time,agilent_volt
22.2754714000039,-0.00834137
22.3261361999903,-0.007581837
22.3764423000393,-0.008108051
22.4268178000348,-0.008109849
22.4782701999648,-0.007959227
22.5285734999925,-0.007570922
22.5789961999981,-0.007782153
22.6292705000378,-0.007651305
22.6794280000031,-0.007418887
22.7297148000216,-0.007757242
22.7806849000044,-0.007939581
22.8322091000155,-0.00803884
22.8828243999742,-0.00805656
22.9332015999826,-0.008416103
22.98409240006,-0.008022917
23.0346169000259,-0.008444995
23.0851847999729,-0.008059642
23.1355362000177,-0.008785661
23.1862134999828,-0.007911845
23.2366252000211,-0.008942575
23.2869684000034,-0.009124914
23.3371544000693,-0.00803884
23.3876088999677,-0.007914926
23.4388536000624,-0.007845458
23.4891335000284,-0.007923915
23.5395329999737,-0.008191516
23.5898781999713,-0.007911331
23.6401689000195,-0.007348006
23.6906100000488,-0.007775989
23.7411948000081,-0.007809504
23.793028300046,-0.008005325
23.8502478000009,-0.007778943
23.900845300057,-0.008231836
23.9513856000267,-0.007696505
24.0022165999981,-0.007794095
24.0535060999682,-0.008458735
24.1039623999968,-0.007553073
24.1544051000383,-0.007532271
24.2049249999691,-0.007476029
24.2555289999582,-0.007691882
24.3059874000028,-0.007990687
24.3563251000596,-0.007359692
24.4072542999638,-0.007558081
24.4577877999982,-0.008005068
24.5081296999706,-0.007489383
24.5584413000615,-0.007991714
24.6088654999621,-0.007803597
24.6595380000072,-0.007574261
24.7100362000056,-0.007594421
24.7606486000586,-0.007727708
24.8116070000688,-0.008449618
24.8620006999699,-0.007431857
24.9120812000474,-0.007793196
24.962589200004,-0.007833002
25.0139424999943,-0.006779033
25.0645589999622,-0.006777235
25.114798399969,-0.007399498
25.1652386999922,-0.008073638
25.2229275000282,-0.007866131
25.2741130000213,-0.007872937
25.3245437999722,-0.007824399
25.3748923999956,-0.008401465
25.4251564999577,-0.007849567
25.4754736999748,-0.007661321
25.5259383000666,-0.007544727
25.5764552999754,-0.007384089
25.6278593000025,-0.007599814
25.6783570999978,-0.007489512
25.7286536999745,-0.007573233
25.779052900034,-0.007765075
25.8302025999874,-0.007776503
25.8810339999618,-0.007735027
25.9313645999646,-0.00743237
25.9820368000073,-0.007497216
26.0324544999748,-0.007885778
26.0827867999906,-0.008170714
26.1332260000054,-0.008181244
26.1837479000678,-0.008164808
26.2346920999698,-0.008221179
26.28485549998,-0.008412893
26.3351343000541,-0.009328697
26.3854739000089,-0.008141181
26.4359182000626,-0.007763919
26.4863637000089,-0.007740035
26.5368111999705,-0.008028695
26.5883200999815,-0.007641675
26.6388466999633,-0.007768156
26.6894560999935,-0.007848026
26.7401826999849,-0.007316418
26.7908924999647,-0.007524952
26.8414126000134,-0.007453172
26.8920123999706,-0.008076078
26.9423704000656,-0.007706135
26.9926863999572,-0.007752491
27.0428941999562,-0.007735798
27.0931861000136,-0.007561292
27.1435437999899,-0.007731817
27.1946732000215,-0.007470507
27.2450731999706,-0.007387813
27.2954349999782,-0.007210098
27.3457915000618,-0.007056522
27.39636350004,-0.007438791
27.4470072999829,-0.006818968
27.4974583999719,-0.007125092
27.5490566999651,-0.007214849
27.5993531000568,-0.006777492
27.6497041999828,-0.007000793
27.7002724000486,-0.007357637
27.7507312999805,-0.007386144
27.8012228000443,-0.00766299
27.85218539997,-0.007353143
27.903351200046,-0.006737044
27.9534174000146,-0.006923106
28.0035776000004,-0.006977937
28.0540794000262,-0.007049588
28.1043932000175,-0.006396763
28.1553131999681,-0.006540837
28.2057648999616,-0.007331955
28.2560194999678,-0.006792131
28.3063214999856,-0.007366626
28.3569852999644,-0.006340136
28.4074192000553,-0.006391499
28.4580099000596,-0.006965609
28.5096031000139,-0.007094788
28.5599286999786,-0.00659785
28.6101824999787,-0.006619808
28.6607268999796,-0.007162587
28.7111374000087,-0.007815154
28.7615715999855,-0.00790658
28.8119881000603,-0.007053183
28.8944067000411,-0.007436736
28.9461878000293,-0.007140115
28.996488600038,-0.007146536
29.0464100000681,-0.007520073
29.0961311999708,-0.007181976
29.1464984000195,-0.007253885
29.1968361999607,-0.007125092
29.2473827999784,-0.007491566
29.2988129999721,-0.007461262
29.3492787999567,-0.007044709
29.3995985999936,-0.006972672
29.4500346999848,-0.00697203
29.5005374000175,-0.007212024
29.5510336000007,-0.006940955
29.6015509000281,-0.006864809
29.6524226999609,-0.00704458
29.7026134000625,-0.007126761
29.7529269000515,-0.006812162
29.8029819000512,-0.006823077
29.8531892000465,-0.00707681
29.9047465999611,-0.007065382
29.9554542000405,-0.006774539
30.0055704000406,-0.007185058
30.0558748999611,-0.006987439
30.106312799966,-0.007242713
30.1565405000001,-0.007150131
30.206486799987,-0.00740656
30.274819000042,-0.007515322
30.3252780999755,-0.006945835
30.3756232999731,-0.006997583
30.4264404999558,-0.00678173
30.4770763000706,-0.006712646
30.5275326999836,-0.008124231
30.5781182000646,-0.007614709
30.6284879000159,-0.007047533
30.6792498000432,-0.006995528
30.7295931000262,-0.007439818
30.7812015999807,-0.007340944
30.831532399985,-0.007018899
30.9231064000633,-0.00726634
30.9738203999586,-0.007761993
31.023967999965,-0.007258893
31.0743172999937,-0.007033409
31.1250499000307,-0.007757755
31.1754289000528,-0.007333882
31.2255164000671,-0.006874312
31.2753074000357,-0.007192763
31.3252429000568,-0.007096714
31.3752493000356,-0.00711713
31.4256817999994,-0.006953667
31.4767131999834,-0.006909238
31.5271531000035,-0.00697203
31.577702300041,-0.007539847
31.6280052000657,-0.007260177
31.6784755999688,-0.006902304
31.7292109000264,-0.006743464
31.7800683999667,-0.007303321
31.8315418000566,-0.007123422
31.8829715000466,-0.00745741
31.9337012000615,-0.007291892
31.9838052999694,-0.007194175
32.0338058000198,-0.006967664
32.0839054000098,-0.00754049
32.1343108000001,-0.007303449
32.1852577000391,-0.007350318
32.2356300000101,-0.007549735
32.2861498000566,-0.00705023
32.3367216000333,-0.007467939
32.3872040000278,-0.007472433
32.4380971000064,-0.007330928
32.4885957000079,-0.007263387
32.5389721000101,-0.007436993
32.5893912999891,-0.007566685
32.6399545000168,-0.007454456
32.6904476999771,-0.007406689
32.7410141000291,-0.007173373
32.7926133000292,-0.007250803
32.8430614999961,-0.006981147
32.8945950999623,-0.00745497
32.9583091000095,-0.008170072
33.0086756000528,-0.007144353
33.0594007000327,-0.007372918
33.1095945000416,-0.007250289
33.1599884000607,-0.007077067
33.2107590000378,-0.007904268
33.2611052000429,-0.007571949
33.3121521000285,-0.007465499
33.3625362999737,-0.007100694
33.4126742000226,-0.007459978
33.462999099982,-0.007296258
33.5135036000283,-0.007599429
33.5639545000158,-0.007439818
33.6142779999645,-0.007350831
33.6658127000555,-0.007579911
33.716552500031,-0.007014661
33.7668734999606,-0.007310383
33.8174384000013,-0.00708734
33.8684321000474,-0.007589413
33.9186710000504,-0.007222938
33.9693644000217,-0.007522641
34.0202554999851,-0.008428174
34.0704592000693,-0.007075655
34.1207619999768,-0.006878035
34.1710519000189,-0.007679041
34.2212786000455,-0.00753638
34.2720015000086,-0.00736624
34.3223195000319,-0.007058833
34.3725378999952,-0.007167595
34.4228256000206,-0.007297285
34.4732822000515,-0.007002719
34.5236742000561,-0.007062557
34.5738879999844,-0.006936589
34.6253495999845,-0.007031739
34.6759776000399,-0.00700914
34.7263144999742,-0.006997711
34.7767816999694,-0.006564721
34.827335900045,-0.006955979
34.8776603000006,-0.007047148
34.9286005999893,-0.006868405
34.9912546999985,-0.007218958
35.0415745000355,-0.007472433
35.0918978999834,-0.007859711
35.1423480999656,-0.00679457
35.1927116999868,-0.006788022
35.2436162000522,-0.007111994
35.3021709000459,-0.007714354
35.3528503000271,-0.00772835
35.403975400026,-0.006515284
35.4544680999825,-0.007193148
35.5053165999707,-0.007914926
35.5557825999567,-0.007083102
35.6060831999639,-0.006727542
35.6564951000037,-0.007359692
35.7069460999919,-0.00730255
35.7578359000618,-0.00738807
35.8081291000126,-0.007498115
35.8585756999673,-0.007280592
35.9092309999978,-0.007330158
35.9639322999865,-0.007239503
36.0145270000212,-0.007036362
36.0652695000172,-0.006929527
36.1163786000106,-0.00714294
36.1666890999768,-0.00731141
36.2171199000441,-0.007502609
36.2675402000314,-0.006659229
36.3176524000009,-0.007894253
36.3678442999953,-0.007608546
36.4183403999777,-0.008329428
36.4686419999925,-0.007760067
36.5189748000121,-0.008290519
36.5694278000155,-0.008116783
36.6199338999577,-0.00837527
36.6710471999831,-0.007787931
36.7227922000457,-0.007583763
36.7732132000383,-0.007723984
36.8236356000416,-0.007415292
36.8741099999752,-0.007599685
36.9244495000457,-0.007545754
36.9750496000051,-0.007560264
37.0259021000238,-0.007872295
37.0770259000128,-0.007436479
37.1275318000698,-0.007826197
37.1779659000458,-0.007751849
37.2282797000371,-0.007678271
37.2785960000474,-0.007478469
37.3294062999776,-0.007369836
37.3796336000087,-0.007673905
37.429918800015,-0.007567198
37.480326000019,-0.007584919
37.5311321000336,-0.007326819
37.5816247999901,-0.007849695
37.6318474999862,-0.007623441
37.6827616000082,-0.007370093
37.7330835000612,-0.007847897
37.7834070000099,-0.007705365
37.8338620000286,-0.008033703
37.8838594000554,-0.008143749
37.9334932999918,-0.007269422
37.9838800999569,-0.008687686
38.0355943000177,-0.007135364
38.0850104000419,-0.007367268
38.1343352000695,-0.007244126
38.1837566000177,-0.00741144
38.2332076999592,-0.007385501
38.2827843000414,-0.007637951
38.3323285999941,-0.007824784
38.382804300054,-0.007934187
38.4322302000364,-0.008041151
38.4817441999912,-0.008286923
38.5316422999604,-0.007646297
38.5821148999967,-0.008168146
38.6377155999653,-0.007803854
38.6881630000426,-0.00763885
38.7390486999648,-0.007549863
38.7895210999995,-0.007355197
38.8398109000409,-0.007057678
38.8902920000255,-0.006988338
38.9412521000486,-0.007387299
38.992441499955,-0.007838395
39.0429298999952,-0.007144481
39.0934823000571,-0.007256196
39.1440855000401,-0.007550249
39.1946148000425,-0.007141656
39.2450119999703,-0.007347621
39.2954400000162,-0.007083744
39.3471516000573,-0.006967536
39.3974478000309,-0.006852739
39.4477416999871,-0.007527906
39.4984046999598,-0.007201109
39.5487102000043,-0.007129329
39.5990035999566,-0.007210354
39.6495160000632,-0.007279437
39.700319900061,-0.007008883
39.7506093999837,-0.007544599
39.8010396000463,-0.007205603
39.8512684999732,-0.007505819
39.9016866000602,-0.00805579
39.9527493000496,-0.007332341
40.041456200066,-0.007581323
40.0922330999747,-0.007374073
40.1431038000155,-0.007787803
40.1935908000451,-0.007268395
40.2441577999853,-0.007131384
40.2943958999822,-0.008018936
40.3513155999826,-0.00728727
40.401639000047,-0.006618395
40.4520617000526,-0.007929051
40.5023907000432,-0.007752105
40.5526959999697,-0.007692011
40.6031479999656,-0.006592328
40.6548239999684,-0.006895756
40.7051528999582,-0.006301999
40.7556115000043,-0.006280811
40.8060315999901,-0.006508735
40.8565082000569,-0.006344758
40.9071538000135,-0.006185402
40.9578515000176,-0.00619773
41.0093367999652,-0.006534802
41.0602517999942,-0.006303925
41.110685099964,-0.006857105
41.1617045999738,-0.006426682
41.2120739000384,-0.006478045
41.2641128000105,-0.006531206
41.3162311000051,-0.005717356
41.3666511999909,-0.006833093
41.4167246000143,-0.006917842
41.4668010000605,-0.007030198
41.516902100062,-0.006983458
41.5673202000326,-0.006776336
41.6189165000105,-0.006791232
41.6691862000153,-0.006787893
41.7194432000397,-0.006680159
41.7700564999832,-0.006703529
41.8204064000165,-0.006811777
41.8707033999963,-0.00647445
41.9211865999969,-0.006507964
41.972082399996,-0.006248709
42.0228399999905,-0.006590659
42.0734912999906,-0.00672767
42.1239535000641,-0.006671813
42.1743193999864,-0.006618138
42.2257039999822,-0.006897553
42.2762187999906,-0.007086698
42.3265372000169,-0.00683168
42.3768880000571,-0.006654606
42.4274844999891,-0.0065809
42.4778102999553,-0.006655376
42.5287212000694,-0.00679701
42.5807446000399,-0.006848116
42.6311802000273,-0.006857362
42.6817542000208,-0.007109298
42.7319700999651,-0.007146407
42.782395599992,-0.006903588
42.8330347000156,-0.007126247
42.8833615999902,-0.007166311
42.9339976999909,-0.006963298
42.9846348999999,-0.007248363
43.0354559000116,-0.007805908
43.0886443000054,-0.006991805
43.1422248999588,-0.007671465
43.192736200057,-0.006584624
43.2424429999664,-0.006928628
43.2928576000268,-0.00688651
43.3434123999905,-0.007112123
43.3935812000418,-0.006838999
43.4440653000493,-0.007042911
43.4944827000145,-0.007761094
43.5453379000537,-0.007248106
43.5956756999949,-0.006888436
43.6460557000246,-0.007131897
43.6965114000486,-0.006839128
43.7468088000314,-0.006644719
43.7979107999709,-0.006474065
43.848271899973,-0.00763962
43.898901800043,-0.00684619
43.9498531999998,-0.007517505
44.0057259000605,-0.006955465
44.056813800009,-0.006958675
44.1071268999949,-0.007000793
44.1579005999956,-0.007324123
44.2082618999993,-0.007054596
44.2586865000194,-0.006930426
44.3090729999822,-0.00755577
44.3595938000362,-0.006008842
44.4109502000501,-0.006343346
44.4614995999727,-0.006312528
44.5119595000288,-0.006260009
44.5623159999959,-0.006434387
44.6127296000486,-0.006611333
44.6628442000365,-0.006620193
44.713288799976,-0.006508478
44.7649867000291,-0.00746704
44.8153289000038,-0.006810878
44.8656410999829,-0.0076106
44.9160964000039,-0.007011836
44.9667469999986,-0.007428518
45.0174400999677,-0.006465975
45.0681300000288,-0.006805228
45.1185867000604,-0.006456987
45.1687996999826,-0.005935393
45.2193184000207,-0.006280683
45.2702403999865,-0.007405533
45.3206567000598,-0.006498591
45.3926955000497,-0.006039531
45.4430141999619,-0.006382253
45.4933888000669,-0.00711392
45.5447023999877,-0.00782427
45.5950856000418,-0.007633585
45.6456816999707,-0.007410541
45.695931800059,-0.007644757
45.7462968999753,-0.007443157
45.796922700014,-0.007032895
45.8476299999747,-0.006726643
45.8991845999844,-0.00749285
45.9497650000267,-0.007020953
46.0000945000211,-0.006761184
46.0508612999693,-0.006878549
46.1017613000004,-0.00727122
46.1522267999826,-0.00683091
46.2033241000026,-0.006927087
46.2541161000263,-0.00712522
46.305295899976,-0.007046121
46.3557401000289,-0.006966893
46.4063031000551,-0.006813446
46.4562883999897,-0.006983458
46.5074796000263,-0.007033794
46.5580021999776,-0.007480138
46.6084239999764,-0.007129843
46.6587552999845,-0.006796882
46.7092881000135,-0.007063456
46.7595988999819,-0.007060759
46.8100922000594,-0.007527007
46.8616343999747,-0.007238604
46.9119695000118,-0.0072083
46.9622584000463,-0.007176968
47.0127021999797,-0.007556284
47.0636097000679,-0.007842761
47.114180500037,-0.007658753
47.1646978000645,-0.007560906
47.2153914000373,-0.007531629
47.2658479000675,-0.006948788
47.3162919000024,-0.007004003
47.3663535000524,-0.007898362
47.4163957999554,-0.007290095
47.4677068999736,-0.007020311
47.5182102000108,-0.008113316
47.5686830000486,-0.007565015
47.6191793000326,-0.006950843
47.6698749000207,-0.006610434
47.7201950000599,-0.007676858
