spi_rack.module2.dac1.voltage,agilent_left.volt,agilent_right.volt
1.5,0.000588514605,-0.000164119037
1.4899328859060403,0.00058799989,-0.000164119037
1.4798657718120805,0.000588647718,-0.00016412591
1.4697986577181208,0.000588849349,-0.000163005373
1.4597315436241611,0.000588395582,-0.000163958506
1.4496644295302012,0.000588690938,-0.000164854448
1.4395973154362416,0.000588170951,-0.00016480782
1.429530201342282,0.000588790987,-0.000165214205
1.4194630872483223,0.00058893349,-0.000165365519
1.4093959731543624,0.000588576227,-0.000164971788
1.3993288590604027,0.000588523136,-0.000164248837
1.389261744966443,0.000588109043,-0.000164830589
1.3791946308724832,0.000588644459,-0.000163518147
1.3691275167785235,0.000588818012,-0.000163774309
1.3590604026845639,0.000587609756,-0.00016470551
1.348993288590604,0.00058858533,-0.00016533026
1.3389261744966443,0.000588144692,-0.000164675645
1.3288590604026846,0.000588833634,-0.000166081373
1.3187919463087248,0.000588868517,-0.000164956758
1.308724832214765,0.000588697456,-0.000165459417
1.2986577181208054,0.000588427399,-0.000165813811
1.2885906040268456,0.000590298339,-0.000164328348
1.278523489932886,0.000589216483,-0.000164679081
1.2684563758389262,0.00059101258,-0.000163875753
1.2583892617449663,0.000589620226,-0.000165856361
1.2483221476510067,0.000589311454,-0.00016399611
1.238255033557047,0.00058893349,-0.000164428924
1.2281879194630871,0.000589460282,-0.000163690078
1.2181208053691275,0.000588970866,-0.000163330096
1.2080536912751678,0.000588244741,-0.0001635448
1.197986577181208,0.00058795619,-0.000163693738
1.1879194630872483,0.000586964034,-0.00016383664
1.1778523489932886,0.000587763949,-0.000163864802
1.167785234899329,0.000588337413,-0.00016439132
1.1577181208053693,0.000588681068,-0.00016438037
1.1476510067114094,0.000588356387,-0.000165210127
1.1375838926174497,0.000590159095,-0.000164511036
1.12751677852349,0.000588918828,-0.000164363607
1.1174496644295302,0.000589658848,-0.000163981275
1.1073825503355705,0.000590079266,-0.000164189525
1.0973154362416109,0.000589648978,-0.000163308612
1.087248322147651,0.000589752573,-0.000164034357
1.0771812080536913,0.000588355907,-0.000163123997
1.0671140939597317,0.000589567902,-0.000163444641
1.0570469798657718,0.00058935918,-0.000163705974
1.0469798657718121,0.000589345284,-0.000164469547
1.0369127516778525,0.000588943074,-0.000162723842
1.0268456375838926,0.000588714418,-0.000162824419
1.016778523489933,0.000589551708,-0.000163596373
1.0067114093959733,0.000588602965,-0.00016351105
0.9966442953020135,0.000588664393,-0.000164132782
0.9865771812080537,0.000589061045,-0.000163170207
0.976510067114094,0.000589773559,-0.000163338702
0.9664429530201343,0.000590289235,-0.000162562444
0.9563758389261745,0.000589137901,-0.000163891231
0.9463087248322148,0.000589981516,-0.000163601736
0.9362416107382551,0.000590378934,-0.000163112598
0.9261744966442953,0.000590714731,-0.000163566508
0.9161073825503356,0.000588906179,-0.000164381012
0.9060402684563759,0.000589048682,-0.000163749165
0.8959731543624161,0.000589714717,-0.000163398014
0.8859060402684564,0.000589900154,-0.000164557246
0.8758389261744967,0.000588987061,-0.000165079043
0.865771812080537,0.000589551228,-0.000164062937
0.8557046979865772,0.000589405946,-0.000164260654
0.8456375838926175,0.000588366258,-0.000162997859
0.8355704697986578,0.000588971346,-0.000164001474
0.825503355704698,0.000588625485,-0.000164901076
0.8154362416107384,0.000589219743,-0.000164004492
0.8053691275167786,0.000590816026,-0.000164354583
0.7953020134228188,0.00058965233,-0.000164498351
0.7852348993288591,0.000591463568,-0.000163738214
0.7751677852348994,0.000591156135,-0.000164707662
0.7651006711409396,0.000590848896,-0.00016513964
0.7550335570469799,0.000590478983,-0.000164359946
0.7449664429530202,0.000590336194,-0.000163045547
0.7348993288590604,0.000590203081,-0.000163241979
0.7248322147651007,0.000591828689,-0.000163269499
0.714765100671141,0.000591198783,-0.000162918123
0.7046979865771813,0.000591795053,-0.000163518565
0.6946308724832215,0.000591590162,-0.000162721048
0.6845637583892618,0.000591261743,-0.000163351804
0.6744966442953021,0.000592020451,-0.000163402959
0.6644295302013423,0.000590149031,-0.000163661915
0.6543624161073827,0.000590571461,-0.000163766795
0.6442953020134229,0.000589262963,-0.00016253213
0.6342281879194631,0.000590231639,-0.000163317636
0.6241610738255035,0.000590941855,-0.000162989895
0.6140939597315437,0.00059097875,-0.000163246282
0.6040268456375839,0.000591377701,-0.00016348247
0.5939597315436242,0.000591481296,-0.000162573844
0.5838926174496645,0.00059147775,-0.000162577056
0.5738255033557047,0.000592085137,-0.000162188718
0.563758389261745,0.000591047176,-0.000162978078
0.5536912751677853,0.000592615188,-0.000165084406
0.5436241610738256,0.000591141953,-0.000163212532
0.5335570469798658,0.000591222549,-0.000163125088
0.5234899328859061,0.00059050045,-0.000162352043
0.5134228187919464,0.000590681575,-0.000163497948
0.5033557046979866,0.000590896908,-0.000163114331
0.49328859060402697,0.000592769574,-0.00016251495
0.4832214765100671,0.000591377221,-0.000163641941
0.4731543624161074,0.000592631383,-0.000163616797
0.46308724832214776,0.000592169758,-0.000164218105
0.4530201342281881,0.000591389584,-0.000164158151
0.4429530201342282,0.00059130343,-0.000163667503
0.43288590604026855,0.000591187186,-0.000161762552
0.4228187919463089,0.000590984788,-0.000163304534
0.412751677852349,0.000590852922,-0.000163041693
0.40268456375838935,0.000592457063,-0.000163442714
0.3926174496644297,0.000591306689,-0.000162426833
0.3825503355704698,0.000591482829,-0.000162941116
0.37248322147651014,0.000591356234,-0.000162264151
0.3624161073825505,0.000591746561,-0.000163294001
